Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
17753.0,60,4,390.56,3,4,2,342,Loyal Customers
17754.0,83,7,2396.19,2,5,5,255,At Risk
17757.0,10,21,2699.48,5,5,5,555,Champions
17758.0,24,4,1555.83,4,4,4,444,Champions
17759.0,180,1,132.15,1,2,1,121,Lost
17760.0,13,4,458.8,5,4,2,542,Champions
17762.0,52,1,129.75,3,2,1,321,Need Attention
17763.0,250,3,71.15,1,4,1,141,At Risk
17764.0,136,2,535.71,2,3,3,233,Need Attention
17765.0,45,1,158.92,3,2,1,321,Need Attention
17767.0,6,1,141.85,5,2,1,521,New Customers
17768.0,276,3,595.27,1,4,3,143,At Risk
17769.0,15,6,2325.48,5,5,5,555,Champions
17771.0,32,2,141.6,4,3,1,431,Need Attention
17773.0,110,2,585.27,2,3,3,233,Need Attention
17774.0,69,4,1797.35,3,4,4,344,Loyal Customers
17776.0,319,1,215.75,1,2,1,121,Lost
17778.0,258,1,197.70000000000002,1,2,1,121,Lost
17780.0,264,3,352.91,1,4,2,142,At Risk
17783.0,109,1,96.44,2,2,1,221,Lost
17784.0,146,1,112.86,2,2,1,221,Lost
17785.0,41,2,271.44,3,3,2,332,Potential Loyalists
17789.0,258,1,171.25,1,2,1,121,Lost
17790.0,83,4,573.04,2,4,3,243,At Risk
17792.0,63,2,370.05,3,3,2,332,Potential Loyalists
17794.0,283,2,147.3,1,3,1,131,Need Attention
17796.0,18,1,142.24,4,2,1,421,New Customers
17797.0,165,4,936.51,2,4,4,244,At Risk
17798.0,178,1,183.09,1,2,1,121,Lost
17799.0,45,9,3035.76,3,5,5,355,Loyal Customers
17801.0,47,3,798.3299999999999,3,4,3,343,Loyal Customers
17802.0,84,5,2377.81,2,5,5,255,At Risk
17804.0,129,2,266.23,2,3,2,232,Need Attention
17805.0,206,1,414.72,1,2,2,122,Lost
17807.0,175,2,301.62,1,3,2,132,Need Attention
17808.0,145,4,262.64,2,4,2,242,At Risk
17809.0,5,8,4673.9800000000005,5,5,5,555,Champions
17810.0,265,2,374.81,1,3,2,132,Need Attention
17811.0,38,2,390.52,3,3,2,332,Potential Loyalists
17812.0,21,2,159.53,4,3,1,431,Need Attention
17814.0,18,1,803.12,4,2,3,423,New Customers
17816.0,255,2,59.55,1,3,1,131,Need Attention
17817.0,11,2,287.47,5,3,2,532,Need Attention
17818.0,334,1,130.18,1,2,1,121,Lost
17819.0,40,5,2316.18,3,5,5,355,Loyal Customers
17821.0,3,1,334.62,5,2,2,522,New Customers
17822.0,17,5,2188.5,4,5,5,455,Champions
17823.0,17,2,494.25,4,3,3,433,Need Attention
17825.0,195,4,731.96,1,4,3,143,At Risk
17827.0,218,1,392.59,1,2,2,122,Lost
17829.0,6,4,3867.5,5,4,5,545,Champions
17833.0,320,1,342.36,1,2,2,122,Lost
17834.0,11,2,730.47,5,3,3,533,Need Attention
17838.0,76,8,3008.04,3,5,5,355,Loyal Customers
17840.0,40,1,185.72,3,2,1,321,Need Attention
17841.0,5,79,24557.03,5,5,5,555,Champions
17842.0,198,1,430.69,1,2,2,122,Lost
17843.0,8,1,120.75,5,2,1,521,New Customers
17845.0,151,4,598.19,2,4,3,243,At Risk
17847.0,112,2,129.69,2,3,1,231,Need Attention
17848.0,13,21,2749.7,5,5,5,555,Champions
17849.0,77,4,457.96000000000004,3,4,2,342,Loyal Customers
17850.0,34,121,45817.66,3,5,5,355,Loyal Customers
17851.0,18,6,1563.34,4,5,4,454,Champions
17852.0,321,2,380.36,1,3,2,132,Need Attention
17853.0,3,3,1608.19,5,4,4,544,Champions
17854.0,59,4,760.19,3,4,3,343,Loyal Customers
17857.0,238,1,468.0,1,2,3,123,Lost
17858.0,7,15,6136.14,5,5,5,555,Champions
17860.0,25,3,509.94,4,4,3,443,Champions
17861.0,48,8,2313.84,3,5,5,355,Loyal Customers
17862.0,159,1,150.83,2,2,1,221,Lost
17863.0,10,6,2200.48,5,5,5,555,Champions
17864.0,24,1,212.11,4,2,1,421,New Customers
17865.0,12,24,13915.42,5,5,5,555,Champions
17866.0,81,2,805.3000000000001,2,3,3,233,Need Attention
17867.0,6,9,424.18,5,5,2,552,Champions
17869.0,66,2,393.66,3,3,2,332,Potential Loyalists
17871.0,8,3,851.02,5,4,3,543,Champions
17873.0,27,12,3819.01,4,5,5,455,Champions
17875.0,284,1,167.1,1,2,1,121,Lost
17876.0,199,2,1619.02,1,3,4,134,Need Attention
17880.0,236,2,366.0,1,3,2,132,Need Attention
17883.0,135,3,324.08,2,4,2,242,At Risk
17884.0,2,15,1850.48,5,5,4,554,Champions
17886.0,33,3,708.77,4,4,3,443,Champions
17888.0,16,14,1010.64,4,5,4,454,Champions
17889.0,215,1,16.44,1,2,1,121,Lost
17894.0,4,4,512.35,5,4,3,543,Champions
17897.0,109,5,1386.51,2,5,4,254,At Risk
17898.0,49,2,147.12,3,3,1,331,Potential Loyalists
17901.0,118,2,149.7,2,3,1,231,Need Attention
17902.0,143,1,216.39999999999998,2,2,1,221,Lost
17905.0,47,9,1381.53,3,5,4,354,Loyal Customers
17907.0,237,1,291.76,1,2,2,122,Lost
17908.0,24,4,924.98,4,4,4,444,Champions
17909.0,334,1,132.55,1,2,1,121,Lost
17910.0,322,1,261.7,1,2,2,122,Lost
17913.0,17,11,2856.09,4,5,5,455,Champions
17915.0,148,1,242.13,2,2,2,222,Lost
17916.0,225,2,43.87,1,3,1,131,Need Attention
17918.0,97,3,396.39,2,4,2,242,At Risk
17919.0,35,1,536.28,3,2,3,323,Need Attention
17920.0,20,34,18971.72,4,5,5,455,Champions
17921.0,49,4,1075.48,3,4,4,344,Loyal Customers
17922.0,139,1,170.4,2,2,1,221,Lost
17923.0,124,2,289.5,2,3,2,232,Need Attention
17924.0,11,1,295.20000000000005,5,2,2,522,New Customers
17926.0,40,3,638.2,3,4,3,343,Loyal Customers
17927.0,318,1,294.0,1,2,2,122,Lost
17928.0,167,1,128.7,2,2,1,221,Lost
17929.0,3,7,2048.7,5,5,5,555,Champions
17930.0,26,7,2225.94,4,5,5,455,Champions
17931.0,27,11,2873.89,4,5,5,455,Champions
17933.0,228,1,114.69,1,2,1,121,Lost
17934.0,3,1,344.90000000000003,5,2,2,522,New Customers
17935.0,17,4,412.5,4,4,2,442,Champions
17938.0,16,1,144.29,4,2,1,421,New Customers
17940.0,41,6,26286.75,3,5,5,355,Loyal Customers
17941.0,187,3,1128.72,1,4,4,144,At Risk
17944.0,19,1,75.41,4,2,1,421,New Customers
17945.0,293,3,360.35,1,4,2,142,At Risk
17949.0,3,70,54926.04,5,5,5,555,Champions
17950.0,1,4,687.4399999999999,5,4,3,543,Champions
17952.0,138,2,381.06,2,3,2,232,Need Attention
17953.0,136,1,160.82,2,2,1,221,Lost
17954.0,148,6,1183.09,2,5,4,254,At Risk
17955.0,252,2,392.6,1,3,2,132,Need Attention
17958.0,324,1,465.42,1,2,3,123,Lost
17959.0,188,1,140.75,1,2,1,121,Lost
17960.0,119,2,61.300000000000004,2,3,1,231,Need Attention
17961.0,5,59,1537.7,5,5,4,554,Champions
17962.0,145,3,584.59,2,4,3,243,At Risk
17963.0,67,4,651.51,3,4,3,343,Loyal Customers
17965.0,17,13,3765.01,4,5,5,455,Champions
17966.0,188,5,875.99,1,5,3,153,At Risk
17967.0,13,1,111.14999999999999,5,2,1,521,New Customers
17968.0,108,1,130.64,2,2,1,221,Lost
17969.0,99,18,2141.7400000000002,2,5,5,255,At Risk
17971.0,144,1,161.94,2,2,1,221,Lost
17974.0,3,1,220.8,5,2,1,521,New Customers
17975.0,5,8,1521.58,5,5,4,554,Champions
17978.0,18,3,859.92,4,4,3,443,Champions
17981.0,7,1,239.12,5,2,2,522,New Customers
17982.0,277,1,138.18,1,2,1,121,Lost
17984.0,91,2,458.21,2,3,2,232,Need Attention
17987.0,147,1,197.32,2,2,1,221,Lost
17988.0,83,7,288.42,2,5,2,252,At Risk
17990.0,137,2,535.6800000000001,2,3,3,233,Need Attention
17991.0,188,1,227.2,1,2,1,121,Lost
17993.0,213,1,235.19,1,2,1,121,Lost
17994.0,4,6,1522.94,5,5,4,554,Champions
17996.0,143,2,262.9,2,3,2,232,Need Attention
17998.0,334,2,319.19,1,3,2,132,Need Attention
18000.0,160,1,124.25,2,2,1,221,Lost
18001.0,46,4,536.61,3,4,3,343,Loyal Customers
18002.0,121,3,181.82,2,4,1,241,At Risk
18006.0,213,2,356.48,1,3,2,132,Need Attention
18008.0,11,14,17670.94,5,5,5,555,Champions
18009.0,139,7,1898.49,2,5,4,254,At Risk
18011.0,164,1,321.45,2,2,2,222,Lost
18012.0,320,1,115.3,1,2,1,121,Lost
18016.0,6,2,476.90000000000003,5,3,3,533,Need Attention
18017.0,27,1,165.0,4,2,1,421,New Customers
18018.0,17,1,141.3,4,2,1,421,New Customers
18020.0,140,1,190.48000000000002,2,2,1,221,Lost
18021.0,106,2,227.06,2,3,1,231,Need Attention
18022.0,10,2,539.81,5,3,3,533,Need Attention
18025.0,3,3,840.61,5,4,3,543,Champions
18026.0,97,2,2074.07,2,3,5,235,Need Attention
18028.0,180,1,192.05,1,2,1,121,Lost
18029.0,238,1,433.77,1,2,2,122,Lost
18036.0,58,6,847.56,3,5,3,353,Loyal Customers
18037.0,18,9,97.39999999999999,4,5,1,451,Champions
18038.0,152,1,149.41,2,2,1,221,Lost
18039.0,137,3,379.46,2,4,2,242,At Risk
18041.0,18,15,3593.62,4,5,5,455,Champions
18042.0,138,1,116.1,2,2,1,221,Lost
18044.0,25,6,1222.32,4,5,4,454,Champions
18046.0,246,1,189.63,1,2,1,121,Lost
18048.0,90,1,229.44,2,2,1,221,Lost
18049.0,33,2,556.52,4,3,3,433,Need Attention
18051.0,230,7,2282.28,1,5,5,155,At Risk
18052.0,161,1,10877.18,2,2,5,225,Lost
18053.0,122,2,271.05,2,3,2,232,Need Attention
18055.0,10,1,1391.51,5,2,4,524,New Customers
18056.0,215,1,190.95,1,2,1,121,Lost
18057.0,200,2,1002.81,1,3,4,134,Need Attention
18058.0,138,2,603.9,2,3,3,233,Need Attention
18060.0,4,2,1185.46,5,3,4,534,Need Attention
18061.0,3,15,3379.65,5,5,5,555,Champions
18062.0,5,2,683.45,5,3,3,533,Need Attention
18063.0,230,1,102.0,1,2,1,121,Lost
18064.0,42,9,3681.03,3,5,5,355,Loyal Customers
18065.0,7,13,3224.9,5,5,5,555,Champions
18066.0,12,1,751.3,5,2,3,523,New Customers
18069.0,48,5,2024.42,3,5,5,355,Loyal Customers
18070.0,266,1,314.1,1,2,2,122,Lost
18071.0,68,4,716.68,3,4,3,343,Loyal Customers
18074.0,102,1,529.84,2,2,3,223,Lost
18075.0,10,7,2280.35,5,5,5,555,Champions
18077.0,67,6,1110.94,3,5,4,354,Loyal Customers
18078.0,21,2,508.47,4,3,3,433,Need Attention
18079.0,88,1,590.78,2,2,3,223,Lost
18085.0,225,1,258.75,1,2,2,122,Lost
18087.0,33,10,8270.34,4,5,5,455,Champions
18089.0,43,1,428.45,3,2,2,322,Need Attention
18090.0,18,1,349.4,4,2,2,422,New Customers
18091.0,190,1,360.85,1,2,2,122,Lost
18092.0,40,7,5625.46,3,5,5,355,Loyal Customers
18093.0,40,4,2346.19,3,4,5,345,Loyal Customers
18094.0,42,6,3374.2200000000003,3,5,5,355,Loyal Customers
18095.0,23,3,1723.04,4,4,4,444,Champions
18096.0,39,3,894.13,3,4,3,343,Loyal Customers
18097.0,42,4,1544.3200000000002,3,4,4,344,Loyal Customers
18100.0,146,1,451.56,2,2,2,222,Lost
18101.0,271,1,112.5,1,2,1,121,Lost
18102.0,15,81,299237.23,5,5,5,555,Champions
18103.0,146,1,105.8,2,2,1,221,Lost
18106.0,72,5,1030.76,3,5,4,354,Loyal Customers
18107.0,39,1,167.13,3,2,1,321,Need Attention
18108.0,193,2,577.8100000000001,1,3,3,133,Need Attention
18109.0,14,7,928.82,5,5,4,554,Champions
18110.0,7,1,199.13,5,2,1,521,New Customers
18111.0,186,1,405.85,1,2,2,122,Lost
18112.0,15,2,423.27,5,3,2,532,Need Attention
18115.0,294,1,9.700000000000001,1,2,1,121,Lost
18116.0,7,1,226.46,5,2,1,521,New Customers
18123.0,110,1,95.15,2,2,1,221,Lost
18124.0,68,1,111.53,3,2,1,321,Need Attention
18128.0,134,1,420.04,2,2,2,222,Lost
18131.0,228,1,222.95999999999998,1,2,1,121,Lost
18132.0,100,1,226.9,2,2,1,221,Lost
18134.0,194,2,445.0,1,3,2,132,Need Attention
18135.0,21,4,491.39,4,4,3,443,Champions
18136.0,5,2,847.03,5,3,3,533,Need Attention
18137.0,147,2,145.99,2,3,1,231,Need Attention
18140.0,70,1,536.41,3,2,3,323,Need Attention
18141.0,185,1,458.27,1,2,2,122,Lost
18144.0,24,6,1702.1000000000001,4,5,4,454,Champions
18145.0,27,6,2463.59,4,5,5,455,Champions
18148.0,243,1,114.10000000000001,1,2,1,121,Lost
18149.0,1,4,1012.63,5,4,4,544,Champions
18151.0,16,4,1226.09,4,4,4,444,Champions
18152.0,242,1,426.69,1,2,2,122,Lost
18153.0,255,1,246.22,1,2,2,122,Lost
18154.0,87,1,189.29999999999998,2,2,1,221,Lost
18157.0,167,1,215.35,2,2,1,221,Lost
18162.0,329,1,379.16,1,2,2,122,Lost
18163.0,180,1,728.84,1,2,3,123,Lost
18166.0,220,1,175.5,1,2,1,121,Lost
18168.0,49,9,2010.72,3,5,5,355,Loyal Customers
18170.0,136,4,1197.74,2,4,4,244,At Risk
18171.0,67,4,1206.0,3,4,4,344,Loyal Customers
18172.0,5,28,9093.26,5,5,5,555,Champions
18173.0,209,1,589.52,1,2,3,123,Lost
18174.0,200,1,58.5,1,2,1,121,Lost
18175.0,272,1,176.1,1,2,1,121,Lost
18177.0,157,3,875.45,2,4,3,243,At Risk
18178.0,32,6,3896.6800000000003,4,5,5,455,Champions
18179.0,119,2,754.38,2,3,3,233,Need Attention
18181.0,158,3,493.12,2,4,3,243,At Risk
18182.0,59,1,291.13,3,2,2,322,Need Attention
18186.0,319,1,329.58,1,2,2,122,Lost
18187.0,228,1,724.89,1,2,3,123,Lost
18188.0,27,3,1279.55,4,4,4,444,Champions
18189.0,222,1,313.49,1,2,2,122,Lost
18190.0,200,3,461.16,1,4,2,142,At Risk
18191.0,73,1,321.59999999999997,3,2,2,322,Need Attention
18193.0,39,1,684.15,3,2,3,323,Need Attention
18194.0,35,5,3188.2000000000003,3,5,5,355,Loyal Customers
18196.0,67,2,775.18,3,3,3,333,Potential Loyalists
18197.0,172,1,230.1,2,2,1,221,Lost
18199.0,280,1,344.75,1,2,2,122,Lost
18201.0,319,1,447.53000000000003,1,2,2,122,Lost
18203.0,147,2,231.43,2,3,1,231,Need Attention
18206.0,150,1,314.65999999999997,2,2,2,222,Lost
18207.0,95,1,544.47,2,2,3,223,Lost
18208.0,162,1,360.08,2,2,2,222,Lost
18212.0,273,1,298.3,1,2,2,122,Lost
18214.0,127,4,1780.34,2,4,4,244,At Risk
18215.0,33,4,1948.15,4,4,4,444,Champions
18217.0,110,2,323.29,2,3,2,232,Need Attention
18218.0,193,2,479.91999999999996,1,3,3,133,Need Attention
18219.0,46,6,884.4300000000001,3,5,3,353,Loyal Customers
18220.0,41,4,1286.8400000000001,3,4,4,344,Loyal Customers
18223.0,10,11,6632.77,5,5,5,555,Champions
18225.0,4,12,6369.88,5,5,5,555,Champions
18226.0,27,12,5425.09,4,5,5,455,Champions
18227.0,80,1,295.0,2,2,2,222,Lost
18229.0,3,7,2360.4500000000003,5,5,5,555,Champions
18230.0,122,1,288.0,2,2,2,222,Lost
18231.0,2,23,4797.7,5,5,5,555,Champions
18234.0,148,1,179.6,2,2,1,221,Lost
18236.0,31,5,670.62,4,5,3,453,Champions
18238.0,112,1,270.92,2,2,2,222,Lost
18239.0,19,1,150.65,4,2,1,421,New Customers
18241.0,12,4,913.9,5,4,4,544,Champions
18242.0,42,4,1372.72,3,4,4,344,Loyal Customers
18243.0,10,1,515.78,5,2,3,523,New Customers
18244.0,27,2,568.64,4,3,3,433,Need Attention
18245.0,21,9,2731.87,4,5,5,455,Champions
18246.0,206,1,162.72,1,2,1,121,Lost
18247.0,11,3,839.73,5,4,3,543,Champions
18251.0,42,8,21964.14,3,5,5,355,Loyal Customers
18252.0,145,5,1015.42,2,5,4,254,At Risk
18253.0,239,1,317.88,1,2,2,122,Lost
18254.0,177,1,267.9,1,2,2,122,Lost
18255.0,52,1,199.85,3,2,1,321,Need Attention
18257.0,43,4,2262.52,3,4,5,345,Loyal Customers
18258.0,60,6,2059.67,3,5,5,355,Loyal Customers
18259.0,276,2,662.7,1,3,3,133,Need Attention
18260.0,8,13,5439.12,5,5,5,555,Champions
18262.0,199,1,202.06,1,2,1,121,Lost
18264.0,95,1,603.25,2,2,3,223,Lost
18266.0,30,1,251.1,4,2,2,422,New Customers
18267.0,269,1,269.37,1,2,2,122,Lost
18268.0,187,5,1464.73,1,5,4,154,At Risk
18270.0,29,1,161.4,4,2,1,421,New Customers
18271.0,206,2,680.85,1,3,3,133,Need Attention
18272.0,144,3,1307.4,2,4,4,244,At Risk
18273.0,187,1,153.0,1,2,1,121,Lost
18275.0,174,2,741.85,2,3,3,233,Need Attention
18276.0,28,4,989.83,4,4,4,444,Champions
18277.0,13,3,766.46,5,4,3,543,Champions
18278.0,1,1,240.3,5,2,2,522,New Customers
18279.0,115,1,231.33999999999997,2,2,1,221,Lost
18281.0,174,1,120.32,2,2,1,221,Lost
18283.0,74,4,446.42,3,4,2,342,Loyal Customers
18284.0,28,1,461.68,4,2,2,422,New Customers
18285.0,257,1,427.0,1,2,2,122,Lost
18286.0,73,2,1296.43,3,3,4,334,Potential Loyalists
18287.0,41,3,1964.21,3,4,5,345,Loyal Customers
